X,Y,Z
-44.50778127704555,68.63387928790355,0.0
-43.5375266097897,68.21164842018588,0.0
-42.55142344397055,67.82788137127645,0.0
-41.55116042543861,67.48268890735372,0.0
-40.53854337908525,67.17553181537258,0.0
-39.51548313546749,66.90529241324685,0.0
-38.48374472310491,66.67030846778994,0.0
-37.44499735121794,66.4685097330856,0.0
-36.40072527350252,66.29749965304387,0.0
-35.35222151249693,66.15464616676617,0.0
-34.30057305125439,66.0371613268551,0.0
-33.24664466185419,65.94217139967323,0.0
-32.1911258718056,65.8667810514609,0.0
-31.13454636245667,65.8081192763027,0.0
-30.07728605677203,65.76336872363198,0.0
-29.01960708351205,65.72978218241234,0.0
-27.96168682849043,65.70469149179685,0.0
-26.90364671944141,65.6855117069692,0.0
-25.84553379917064,65.66974202435912,0.0
-24.78743573707782,65.65496768606985,0.0
-23.72933980130909,65.63885845892423,0.0
-22.67130444663229,65.6191735205041,0.0
-21.6133780705303,65.59376471381472,0.0
-20.55570156902803,65.56058607555744,0.0
-19.49836151661168,65.51769964677325,0.0
-18.44155135739768,65.46329292617946,0.0
-17.38550502762185,65.39569519306309,0.0
-16.33050256035419,65.31340563109413,0.0
-15.27687089413156,65.21512955537841,0.0
-14.2249684680151,65.09981646935783,0.0
-13.17516227351753,64.96676964205032,0.0
-12.12491096341241,64.83732179538316,0.0
-11.07230022338232,64.72871673128849,0.0
-10.01774337647781,64.64099160623236,0.0
-8.961655255059476,64.57417743258192,0.0
-7.904450781553768,64.52829894217219,0.0
-6.846545033609677,64.50337461077432,0.0
-5.788352957888837,64.49941665623771,0.0
-4.730290457520062,64.5164310763166,0.0
-3.672773328034081,64.55441766187454,0.0
-2.616217497011734,64.61337000438218,0.0
-1.561039657904915,64.69327541155883,0.0
-0.5076564115062904,64.79411487564794,0.0
0.5442612506619305,64.90932682216084,0.0
1.598611591988867,64.99923356103517,0.0
2.655203575334884,65.05714898518599,0.0
3.713058275596672,65.08307265651523,0.0
4.771217169129301,65.07700486132009,0.0
5.828712037728602,65.03894527912259,0.0
6.884567836331357,64.96889416457392,0.0
